term,repo,branch,commit,path,line_no,role,raw_url,context
vs,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,360,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,NASA fact vs structure guard
structure,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,360,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,NASA fact vs structure guard
guard,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,360,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,NASA fact vs structure guard
Gemini,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,361,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,Gemini feedback not final authority guard
feedback,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,361,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,Gemini feedback not final authority guard
final,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,361,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,Gemini feedback not final authority guard
authority,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,361,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,Gemini feedback not final authority guard
guard,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,361,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,Gemini feedback not final authority guard
reverse,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,362,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,reverse thinking observer guard
thinking,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,362,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,reverse thinking observer guard
observer,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,362,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,reverse thinking observer guard
guard,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,362,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,reverse thinking observer guard
12,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,367,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,## 12. Relation
Relation,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,367,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,## 12. Relation
relation,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,369,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,relation은 병합이 아니다.
은,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,369,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,relation은 병합이 아니다.
병합이,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,369,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,relation은 병합이 아니다.
아니다,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,369,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,relation은 병합이 아니다.
text,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,371,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,```text
relation,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,372,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,relation = boundary를 보존한 연결
boundary,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,372,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,relation = boundary를 보존한 연결
를,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,372,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,relation = boundary를 보존한 연결
보존한,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,372,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,relation = boundary를 보존한 연결
연결,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,372,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,relation = boundary를 보존한 연결
서로,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
다른,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
field,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
는,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
하나로,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
합치지,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
않는다,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
필요할,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
때는,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
boundary-preserving,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
matrix,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
swap,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
으로만,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
교차한다,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,375,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,서로 다른 field는 하나로 합치지 않는다. 필요할 때는 boundary-preserving matrix swap으로만 교차한다.
text,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,377,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,```text
cross,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,378,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,cross = merge X / boundary-preserving matrix swap O
merge,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,378,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,cross = merge X / boundary-preserving matrix swap O
boundary-preserving,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,378,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,cross = merge X / boundary-preserving matrix swap O
matrix,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,378,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,cross = merge X / boundary-preserving matrix swap O
swap,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,378,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,cross = merge X / boundary-preserving matrix swap O
핵심,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,381,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,핵심 operation:
operation,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,381,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,핵심 operation:
text,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,383,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,```text
R07,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,384,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07 = Boundary-Preserving Matrix Swap
Boundary-Preserving,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,384,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07 = Boundary-Preserving Matrix Swap
Matrix,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,384,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07 = Boundary-Preserving Matrix Swap
Swap,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,384,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07 = Boundary-Preserving Matrix Swap
R12,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,385,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R12 = Field-Question Validation
Field-Question,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,385,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R12 = Field-Question Validation
Validation,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,385,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R12 = Field-Question Validation
R07,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,388,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07은 의미 등치가 아니다. R12가 없으면 cross는 noise가 된다.
은,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,388,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07은 의미 등치가 아니다. R12가 없으면 cross는 noise가 된다.
의미,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,388,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07은 의미 등치가 아니다. R12가 없으면 cross는 noise가 된다.
등치가,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,388,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07은 의미 등치가 아니다. R12가 없으면 cross는 noise가 된다.
아니다,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,388,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07은 의미 등치가 아니다. R12가 없으면 cross는 noise가 된다.
R12,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,388,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07은 의미 등치가 아니다. R12가 없으면 cross는 noise가 된다.
가,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,388,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07은 의미 등치가 아니다. R12가 없으면 cross는 noise가 된다.
없으면,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,388,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07은 의미 등치가 아니다. R12가 없으면 cross는 noise가 된다.
cross,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,388,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07은 의미 등치가 아니다. R12가 없으면 cross는 noise가 된다.
는,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,388,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07은 의미 등치가 아니다. R12가 없으면 cross는 noise가 된다.
noise,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,388,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07은 의미 등치가 아니다. R12가 없으면 cross는 noise가 된다.
가,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,388,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07은 의미 등치가 아니다. R12가 없으면 cross는 noise가 된다.
된다,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,388,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,R07은 의미 등치가 아니다. R12가 없으면 cross는 noise가 된다.
13,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,392,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,## 13. Structure Interpretation
Structure,SeungeFlow/SeungeFlow,Y_Branch,32f8b248dc7e9ec5c1856b78b4ee207b8861d315,README.md,392,Y_Branch operating surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/32f8b248dc7e9ec5c1856b78b4ee207b8861d315/README.md,## 13. Structure Interpretation
